product_id,product_name,product_category,warehouse_id,warehouse_location,product_price,product_sales_quantity,month,year,Is_sales_caused_by_social_trend,Is_other_fators_caused_sales,factors_of_sales
P0719,Yoga Mat,Sports Equipment,W5,Seattle,273.08674752036444,128,6,2023,1,0,"Local Event, Marketing Campaign"
P0755,Jeans,Clothing,W5,Seattle,223.52201514162368,55,7,2023,0,0,Weather Impact
P1210,T-shirt,Clothing,W2,Los Angeles,194.09450417887783,78,7,2024,0,0,"Marketing Campaign, Holiday Season"
P0683,Jeans,Clothing,W1,New York,213.49145759395446,102,6,2023,1,0,Local Event
P1359,Yoga Mat,Sports Equipment,W5,Seattle,259.23503285933623,83,10,2024,0,0,"Local Event, Competitor Activity, Product Launch"
P0330,T-shirt,Clothing,W2,Los Angeles,188.47781429210096,89,9,2022,0,0,"Holiday Season, Competitor Activity, Local Event"
P1012,Garden Tools,Home & Garden,W2,Los Angeles,353.28712076239356,165,2,2024,0,0,"Local Event, Weather Impact, Holiday Season"
P1185,Laptop,Electronics,W4,Miami,587.4456974472902,83,6,2024,1,0,"Weather Impact, Product Launch"
P1227,Jeans,Clothing,W4,Miami,181.93721618789363,101,7,2024,0,0,Holiday Season
P0679,Yoga Mat,Sports Equipment,W5,Seattle,286.550712589398,94,5,2023,0,0,Seasonal Demand
P0271,Yoga Mat,Sports Equipment,W4,Miami,281.0113394679181,126,7,2022,0,0,Marketing Campaign
P0974,Fitness Tracker,Sports Equipment,W2,Los Angeles,203.11831350612846,81,1,2024,0,0,Seasonal Demand
P1300,Garden Tools,Home & Garden,W3,Chicago,243.79033737907704,96,9,2024,0,0,"Weather Impact, Seasonal Demand"
P0748,Garden Tools,Home & Garden,W4,Miami,348.77665331574565,117,7,2023,1,0,"Product Launch, Competitor Activity"
P0045,Kitchen Appliances,Home & Garden,W1,New York,319.50267412247786,90,2,2022,0,0,"Holiday Season, Price Discount"
P0602,T-shirt,Clothing,W1,New York,174.16083874213973,139,4,2023,1,1,"Seasonal Demand, Marketing Campaign"
P0101,Kitchen Appliances,Home & Garden,W3,Chicago,316.36924935165365,154,3,2022,1,0,Price Discount
P0045,Kitchen Appliances,Home & Garden,W1,New York,319.50267412247786,90,2,2022,0,0,"Holiday Season, Price Discount"
P0610,T-shirt,Clothing,W2,Los Angeles,163.14497118728792,131,4,2023,1,1,"Local Event, Seasonal Demand, Holiday Season"
P0514,T-shirt,Clothing,W5,Seattle,163.61749360849515,128,1,2023,1,0,Seasonal Demand
P0910,Fitness Tracker,Sports Equipment,W4,Miami,259.02949425148074,102,11,2023,0,0,"Price Discount, Marketing Campaign"
P0217,Laptop,Electronics,W3,Chicago,549.2982810236048,60,6,2022,0,0,"Marketing Campaign, Seasonal Demand"
P1057,Laptop,Electronics,W3,Chicago,480.3861827218484,99,3,2024,1,0,"Price Discount, Local Event"
P0929,Laptop,Electronics,W2,Los Angeles,451.57753708664046,89,12,2023,0,0,"Price Discount, Seasonal Demand"
P0908,Garden Tools,Home & Garden,W4,Miami,271.1308120117551,84,11,2023,1,0,"Seasonal Demand, Marketing Campaign, Holiday Season"
P0812,Garden Tools,Home & Garden,W2,Los Angeles,254.95952174439202,40,9,2023,1,0,Holiday Season
P0682,T-shirt,Clothing,W1,New York,173.67100699120527,62,6,2023,0,1,"Competitor Activity, Price Discount, Seasonal Demand"
P0965,Kitchen Appliances,Home & Garden,W1,New York,282.6807259757939,113,1,2024,0,1,"Seasonal Demand, Product Launch, Marketing Campaign"
P0429,Kitchen Appliances,Home & Garden,W4,Miami,254.0480419713127,79,11,2022,0,0,"Product Launch, Local Event"
P1439,Yoga Mat,Sports Equipment,W5,Seattle,267.34324333249174,88,12,2024,1,0,"Holiday Season, Price Discount"
P0386,T-shirt,Clothing,W4,Miami,182.5627658057045,113,10,2022,0,0,Local Event
P0730,T-shirt,Clothing,W2,Los Angeles,173.14126383447942,89,7,2023,0,1,"Price Discount, Weather Impact, Competitor Activity"
P0293,Kitchen Appliances,Home & Garden,W2,Los Angeles,283.22287696935155,93,8,2022,0,0,"Price Discount, Local Event"
P0653,Kitchen Appliances,Home & Garden,W2,Los Angeles,329.4527369021196,124,5,2023,0,0,"Competitor Activity, Marketing Campaign, Weather Impact"
P0679,Yoga Mat,Sports Equipment,W5,Seattle,286.550712589398,94,5,2023,0,0,Seasonal Demand
P1199,Yoga Mat,Sports Equipment,W5,Seattle,213.00862401306318,96,6,2024,0,0,"Product Launch, Weather Impact, Competitor Activity"
P1126,Fitness Tracker,Sports Equipment,W1,New York,208.69867599114102,85,5,2024,1,0,"Price Discount, Marketing Campaign, Product Launch"
P1375,Yoga Mat,Sports Equipment,W2,Los Angeles,287.07499012725117,74,11,2024,0,1,Price Discount
P0146,T-shirt,Clothing,W4,Miami,208.76514671839175,141,4,2022,0,0,"Seasonal Demand, Local Event"
P0702,Fitness Tracker,Sports Equipment,W3,Chicago,233.66042781939205,90,6,2023,0,1,Seasonal Demand
P0599,Yoga Mat,Sports Equipment,W5,Seattle,204.0868616266479,157,3,2023,0,0,"Seasonal Demand, Price Discount"
P0799,Yoga Mat,Sports Equipment,W5,Seattle,292.2499381177296,60,8,2023,1,0,"Seasonal Demand, Holiday Season"
P0715,Jeans,Clothing,W5,Seattle,234.36233153982607,86,6,2023,1,0,"Marketing Campaign, Weather Impact"
P0079,Yoga Mat,Sports Equipment,W5,Seattle,211.58690595251298,112,2,2022,0,1,Product Launch
P1071,Yoga Mat,Sports Equipment,W4,Miami,223.36077510499098,120,3,2024,0,1,Price Discount
P0167,Yoga Mat,Sports Equipment,W1,New York,218.65185103998542,112,5,2022,0,0,Competitor Activity
P0666,T-shirt,Clothing,W4,Miami,179.67661827076063,95,5,2023,1,0,"Local Event, Seasonal Demand"
P1091,Jeans,Clothing,W2,Los Angeles,211.97173191938947,127,4,2024,1,0,"Seasonal Demand, Product Launch, Local Event"
P0361,Laptop,Electronics,W1,New York,528.6576436884707,91,10,2022,0,1,"Holiday Season, Product Launch, Competitor Activity"
P0370,T-shirt,Clothing,W2,Los Angeles,168.06224011019413,64,10,2022,1,0,"Marketing Campaign, Price Discount, Holiday Season"
P0632,Smartphone,Electronics,W5,Seattle,502.33548842313326,115,4,2023,0,1,Holiday Season
P1160,Smartphone,Electronics,W1,New York,565.1633501129526,89,6,2024,0,1,"Weather Impact, Holiday Season, Competitor Activity"
P0130,T-shirt,Clothing,W2,Los Angeles,193.3928802519023,128,4,2022,0,0,"Product Launch, Local Event, Marketing Campaign"
P1084,Garden Tools,Home & Garden,W1,New York,353.3678426749692,157,4,2024,0,0,"Competitor Activity, Marketing Campaign"
P0668,Garden Tools,Home & Garden,W4,Miami,262.38804288615665,97,5,2023,1,1,"Competitor Activity, Holiday Season, Product Launch"
P0620,Garden Tools,Home & Garden,W3,Chicago,262.1425223227653,124,4,2023,0,0,"Price Discount, Weather Impact, Product Launch"
P0906,T-shirt,Clothing,W4,Miami,225.3954849390753,106,11,2023,0,1,Product Launch
P1414,Fitness Tracker,Sports Equipment,W2,Los Angeles,253.1169528001032,107,12,2024,0,0,Holiday Season
P0103,Yoga Mat,Sports Equipment,W3,Chicago,250.8570691164703,106,3,2022,0,0,"Holiday Season, Weather Impact"
P0761,Laptop,Electronics,W1,New York,462.3444135591097,74,8,2023,0,1,"Marketing Campaign, Weather Impact"
P0848,Smartphone,Electronics,W2,Los Angeles,500.4390020662486,39,10,2023,0,0,Marketing Campaign
P0296,Smartphone,Electronics,W3,Chicago,553.9987106197223,102,8,2022,0,0,"Price Discount, Seasonal Demand, Local Event"
P1157,Kitchen Appliances,Home & Garden,W5,Seattle,345.7044911038714,133,5,2024,0,0,"Price Discount, Marketing Campaign"
P0225,Laptop,Electronics,W4,Miami,448.7979286758167,129,6,2022,0,0,Product Launch
P1177,Laptop,Electronics,W3,Chicago,421.39612776539167,109,6,2024,0,1,Weather Impact
P0197,Kitchen Appliances,Home & Garden,W5,Seattle,347.6532311943092,92,5,2022,0,0,Competitor Activity
P0460,Garden Tools,Home & Garden,W3,Chicago,254.10314961325258,68,12,2022,1,0,Weather Impact
P0968,Smartphone,Electronics,W2,Los Angeles,513.2809280593794,122,1,2024,0,0,"Product Launch, Marketing Campaign"
P0754,T-shirt,Clothing,W5,Seattle,171.141765813071,105,7,2023,0,0,"Holiday Season, Local Event, Weather Impact"
P1307,Jeans,Clothing,W4,Miami,224.13824664558334,85,9,2024,0,0,"Local Event, Competitor Activity, Marketing Campaign"
P0291,Jeans,Clothing,W2,Los Angeles,162.98785509993712,69,8,2022,1,0,"Marketing Campaign, Holiday Season, Product Launch"
P0845,Kitchen Appliances,Home & Garden,W1,New York,289.75489484724284,69,10,2023,0,0,Price Discount
P0499,Jeans,Clothing,W3,Chicago,238.89685955836825,142,1,2023,0,1,Seasonal Demand
P0663,Yoga Mat,Sports Equipment,W3,Chicago,223.72267917359946,143,5,2023,1,0,"Holiday Season, Competitor Activity"
P0872,Smartphone,Electronics,W5,Seattle,528.7999086478031,63,10,2023,1,0,"Weather Impact, Product Launch, Holiday Season"
P0513,Laptop,Electronics,W5,Seattle,573.2127779000816,81,1,2023,1,0,"Local Event, Marketing Campaign, Price Discount"
P0439,Yoga Mat,Sports Equipment,W5,Seattle,208.13487806419,96,11,2022,0,0,"Marketing Campaign, Product Launch, Weather Impact"
P1320,Smartphone,Electronics,W1,New York,449.4206468020293,105,10,2024,0,0,Seasonal Demand
P0804,Garden Tools,Home & Garden,W1,New York,290.8956805562863,92,9,2023,1,1,"Seasonal Demand, Marketing Campaign, Product Launch"
P0235,Jeans,Clothing,W5,Seattle,217.79616922092043,123,6,2022,1,0,Competitor Activity
P0709,Kitchen Appliances,Home & Garden,W4,Miami,321.78032666687153,85,6,2023,0,0,Seasonal Demand
P0220,Garden Tools,Home & Garden,W3,Chicago,318.91354707604125,75,6,2022,0,0,"Competitor Activity, Local Event, Weather Impact"
P0918,Fitness Tracker,Sports Equipment,W5,Seattle,276.3605794159761,126,11,2023,0,0,"Weather Impact, Product Launch"
P0611,Jeans,Clothing,W2,Los Angeles,223.9528319127234,108,4,2023,0,0,"Price Discount, Local Event"
P1022,Fitness Tracker,Sports Equipment,W3,Chicago,292.439619537653,126,2,2024,0,1,Marketing Campaign
P0258,T-shirt,Clothing,W3,Chicago,205.60489360714917,89,7,2022,0,0,"Seasonal Demand, Local Event, Weather Impact"
P0274,T-shirt,Clothing,W5,Seattle,200.90739190887504,133,7,2022,0,0,Weather Impact
P0568,Smartphone,Electronics,W2,Los Angeles,580.8317388987497,144,3,2023,0,0,"Marketing Campaign, Local Event, Holiday Season"
P0436,Garden Tools,Home & Garden,W5,Seattle,248.73156076370321,77,11,2022,1,0,"Price Discount, Marketing Campaign, Weather Impact"
P1095,Yoga Mat,Sports Equipment,W2,Los Angeles,217.65280320055084,91,4,2024,0,0,"Price Discount, Weather Impact, Local Event"
P0839,Yoga Mat,Sports Equipment,W5,Seattle,263.226428791953,79,9,2023,0,0,"Weather Impact, Product Launch, Local Event"
P1201,Laptop,Electronics,W1,New York,404.9173832917603,107,7,2024,1,0,"Weather Impact, Product Launch, Competitor Activity"
P1063,Yoga Mat,Sports Equipment,W3,Chicago,241.7766782167334,118,3,2024,0,0,"Marketing Campaign, Local Event"
P1207,Yoga Mat,Sports Equipment,W1,New York,244.59027063767482,98,7,2024,0,1,"Marketing Campaign, Holiday Season, Weather Impact"
P0795,Jeans,Clothing,W5,Seattle,229.7699127155321,90,8,2023,0,0,"Seasonal Demand, Marketing Campaign"
P0307,Jeans,Clothing,W4,Miami,185.83651783529967,101,8,2022,0,1,Holiday Season
P0259,Jeans,Clothing,W3,Chicago,167.77411950166146,71,7,2022,0,0,"Product Launch, Local Event"
P1419,Jeans,Clothing,W3,Chicago,234.7100014022324,112,12,2024,0,0,"Local Event, Competitor Activity, Weather Impact"
P0833,Laptop,Electronics,W5,Seattle,435.27739730124466,72,9,2023,1,0,"Marketing Campaign, Competitor Activity"
P1125,Kitchen Appliances,Home & Garden,W1,New York,306.1028844730967,127,5,2024,0,0,Seasonal Demand
P0397,Kitchen Appliances,Home & Garden,W5,Seattle,291.4792832850022,73,10,2022,0,0,"Competitor Activity, Local Event"
P0485,Kitchen Appliances,Home & Garden,W1,New York,348.13896125891864,128,1,2023,1,0,"Weather Impact, Marketing Campaign, Competitor Activity"
P0230,Fitness Tracker,Sports Equipment,W4,Miami,279.48113035416486,92,6,2022,0,1,Local Event
P0048,Smartphone,Electronics,W2,Los Angeles,509.34205586865596,103,2,2022,0,0,"Holiday Season, Weather Impact, Seasonal Demand"
P1432,Smartphone,Electronics,W5,Seattle,497.769316051384,85,12,2024,0,0,"Holiday Season, Product Launch"
P0284,Garden Tools,Home & Garden,W1,New York,309.3936169195409,122,8,2022,0,0,Weather Impact
P0819,Jeans,Clothing,W3,Chicago,186.81577933167208,74,9,2023,0,0,Weather Impact
P0450,T-shirt,Clothing,W2,Los Angeles,222.17175327419494,129,12,2022,1,0,"Price Discount, Marketing Campaign"
P0659,Jeans,Clothing,W3,Chicago,205.66226437351298,106,5,2023,1,1,"Marketing Campaign, Local Event"
P0527,Yoga Mat,Sports Equipment,W1,New York,227.3407071930706,109,2,2023,0,0,"Competitor Activity, Seasonal Demand"
P0603,Jeans,Clothing,W1,New York,167.09620270056445,114,4,2023,0,0,"Weather Impact, Seasonal Demand, Price Discount"
P1114,T-shirt,Clothing,W5,Seattle,207.43519478733623,132,4,2024,1,0,"Local Event, Holiday Season, Seasonal Demand"
P0986,T-shirt,Clothing,W4,Miami,215.0721917142189,130,1,2024,1,1,Product Launch
P1356,Garden Tools,Home & Garden,W5,Seattle,348.084223681351,100,10,2024,0,0,Weather Impact
P1017,Laptop,Electronics,W3,Chicago,513.5890461105258,128,2,2024,0,0,Seasonal Demand
P1168,Smartphone,Electronics,W2,Los Angeles,401.2771743433667,113,6,2024,1,1,Local Event
P0618,T-shirt,Clothing,W3,Chicago,224.4961023834449,106,4,2023,0,0,"Seasonal Demand, Competitor Activity, Weather Impact"
P0583,Yoga Mat,Sports Equipment,W3,Chicago,232.87516102875082,110,3,2023,0,1,Marketing Campaign
P0511,Yoga Mat,Sports Equipment,W4,Miami,241.8243036290619,132,1,2023,0,0,Product Launch
P0120,Smartphone,Electronics,W1,New York,561.4880310328125,136,4,2022,0,0,"Holiday Season, Competitor Activity, Local Event"
P1273,Laptop,Electronics,W5,Seattle,407.92376506967145,63,8,2024,1,1,"Competitor Activity, Holiday Season, Product Launch"
P0311,Yoga Mat,Sports Equipment,W4,Miami,207.84563813422662,92,8,2022,0,0,Holiday Season
P0783,Yoga Mat,Sports Equipment,W3,Chicago,234.56959935039194,82,8,2023,0,1,"Seasonal Demand, Price Discount, Weather Impact"
P1110,Fitness Tracker,Sports Equipment,W4,Miami,281.5833124990618,159,4,2024,1,0,"Product Launch, Competitor Activity, Local Event"
P1158,Fitness Tracker,Sports Equipment,W5,Seattle,287.18435277452323,74,5,2024,1,0,Competitor Activity
P0143,Yoga Mat,Sports Equipment,W3,Chicago,230.08783098167697,133,4,2022,0,0,"Product Launch, Local Event, Weather Impact"
P0091,Jeans,Clothing,W2,Los Angeles,217.05958297783957,147,3,2022,0,0,Seasonal Demand
P1386,T-shirt,Clothing,W4,Miami,221.87785005492805,64,11,2024,0,0,"Competitor Activity, Local Event, Price Discount"
P0648,Smartphone,Electronics,W2,Los Angeles,557.8342477214677,107,5,2023,1,0,"Holiday Season, Price Discount"
P0584,Smartphone,Electronics,W4,Miami,526.6801708633452,137,3,2023,0,0,"Marketing Campaign, Competitor Activity"
P0823,Yoga Mat,Sports Equipment,W3,Chicago,239.81686935909434,89,9,2023,1,0,Seasonal Demand
P0008,Smartphone,Electronics,W2,Los Angeles,520.2230023486418,158,1,2022,1,0,"Local Event, Weather Impact, Marketing Campaign"
P0502,Fitness Tracker,Sports Equipment,W3,Chicago,230.9527616286328,104,1,2023,1,0,Weather Impact
P0106,T-shirt,Clothing,W4,Miami,192.83063384285038,114,3,2022,0,0,"Competitor Activity, Price Discount"
P1393,Laptop,Electronics,W5,Seattle,503.95478971120355,109,11,2024,0,0,"Weather Impact, Holiday Season"
P0388,Garden Tools,Home & Garden,W4,Miami,330.07377019690296,123,10,2022,0,0,"Holiday Season, Price Discount, Competitor Activity"
P0123,Jeans,Clothing,W1,New York,168.80415396221417,89,4,2022,0,0,Marketing Campaign
P0711,Yoga Mat,Sports Equipment,W4,Miami,259.5638740607844,80,6,2023,0,1,"Competitor Activity, Product Launch"
P0164,Garden Tools,Home & Garden,W1,New York,250.834772406529,88,5,2022,0,1,"Price Discount, Marketing Campaign, Local Event"
P1215,Yoga Mat,Sports Equipment,W2,Los Angeles,222.07696127887604,123,7,2024,0,0,"Product Launch, Holiday Season, Price Discount"
P1405,Kitchen Appliances,Home & Garden,W1,New York,296.9557050899777,94,12,2024,0,1,"Holiday Season, Local Event, Product Launch"
P0613,Kitchen Appliances,Home & Garden,W2,Los Angeles,249.81108383386464,112,4,2023,0,0,"Weather Impact, Marketing Campaign, Holiday Season"
P0084,Garden Tools,Home & Garden,W1,New York,277.31787860587946,107,3,2022,0,0,"Weather Impact, Product Launch, Seasonal Demand"
P0447,Yoga Mat,Sports Equipment,W1,New York,275.3378185258942,107,12,2022,0,0,Competitor Activity
P0503,Yoga Mat,Sports Equipment,W3,Chicago,281.37950197069483,78,1,2023,0,1,"Holiday Season, Local Event"
P1224,Smartphone,Electronics,W4,Miami,483.94546338522446,59,7,2024,0,0,Holiday Season
P1000,Smartphone,Electronics,W1,New York,437.02658576772393,110,2,2024,0,0,"Competitor Activity, Holiday Season, Weather Impact"
P0352,Smartphone,Electronics,W5,Seattle,531.738726323789,77,9,2022,0,0,"Local Event, Marketing Campaign, Weather Impact"
P1041,Laptop,Electronics,W1,New York,558.1446329677927,87,3,2024,0,0,Product Launch
P1274,T-shirt,Clothing,W5,Seattle,198.4405557806263,89,8,2024,0,0,"Local Event, Competitor Activity, Holiday Season"
P0877,Kitchen Appliances,Home & Garden,W5,Seattle,319.07087302921815,92,10,2023,0,0,"Price Discount, Marketing Campaign, Competitor Activity"
P0137,Laptop,Electronics,W3,Chicago,540.6037917790355,92,4,2022,0,0,"Product Launch, Marketing Campaign"
P1051,Jeans,Clothing,W2,Los Angeles,202.31497072217695,131,3,2024,0,0,Seasonal Demand
P0431,Yoga Mat,Sports Equipment,W4,Miami,276.1510631717472,32,11,2022,0,0,Product Launch
P1372,Garden Tools,Home & Garden,W2,Los Angeles,342.5262112043495,77,11,2024,1,1,"Seasonal Demand, Marketing Campaign, Local Event"
P1357,Kitchen Appliances,Home & Garden,W5,Seattle,290.60651122481465,100,10,2024,0,0,Marketing Campaign
P0385,Laptop,Electronics,W4,Miami,560.6961860769696,86,10,2022,0,1,"Competitor Activity, Weather Impact, Seasonal Demand"
P0517,Kitchen Appliances,Home & Garden,W5,Seattle,337.26639969381995,131,1,2023,0,1,"Product Launch, Seasonal Demand, Weather Impact"
P0487,Yoga Mat,Sports Equipment,W1,New York,228.09631895922303,89,1,2023,0,0,Product Launch
P1062,Fitness Tracker,Sports Equipment,W3,Chicago,276.8273413864518,139,3,2024,0,0,"Holiday Season, Competitor Activity, Product Launch"
P1284,Garden Tools,Home & Garden,W1,New York,279.175356989279,50,9,2024,1,0,"Holiday Season, Local Event, Competitor Activity"
P1247,Yoga Mat,Sports Equipment,W1,New York,203.2526179491252,87,8,2024,0,0,"Product Launch, Price Discount"
P0873,Laptop,Electronics,W5,Seattle,481.7468342196193,55,10,2023,0,0,"Marketing Campaign, Product Launch, Price Discount"
P0202,T-shirt,Clothing,W1,New York,172.93029712756913,99,6,2022,1,0,"Local Event, Weather Impact, Price Discount"
P0061,Kitchen Appliances,Home & Garden,W3,Chicago,272.5618838128675,134,2,2022,0,0,"Seasonal Demand, Holiday Season"
P0557,Kitchen Appliances,Home & Garden,W5,Seattle,243.45392115760066,116,2,2023,1,0,Price Discount
P0635,Jeans,Clothing,W5,Seattle,195.79298934587638,140,4,2023,0,0,"Seasonal Demand, Competitor Activity"
P1262,Fitness Tracker,Sports Equipment,W3,Chicago,231.03619589235737,79,8,2024,0,0,"Product Launch, Holiday Season"
P0104,Smartphone,Electronics,W4,Miami,581.5132947852186,105,3,2022,1,0,"Weather Impact, Seasonal Demand"
P0045,Kitchen Appliances,Home & Garden,W1,New York,319.50267412247786,90,2,2022,0,0,"Holiday Season, Price Discount"
P1272,Smartphone,Electronics,W5,Seattle,555.97019777867,63,8,2024,0,0,Weather Impact
P0892,Garden Tools,Home & Garden,W2,Los Angeles,339.626383748039,76,11,2023,0,1,Competitor Activity
P1007,Yoga Mat,Sports Equipment,W1,New York,284.9195651565319,107,2,2024,0,0,"Weather Impact, Competitor Activity, Price Discount"
P1061,Kitchen Appliances,Home & Garden,W3,Chicago,358.09001630391543,129,3,2024,0,0,"Product Launch, Price Discount"
P0017,Laptop,Electronics,W3,Chicago,504.9512863264476,87,1,2022,0,0,"Local Event, Seasonal Demand, Product Launch"
P0822,Fitness Tracker,Sports Equipment,W3,Chicago,233.34991716911443,55,9,2023,1,0,"Product Launch, Seasonal Demand"
P1020,Garden Tools,Home & Garden,W3,Chicago,323.6904320696208,131,2,2024,1,0,"Holiday Season, Product Launch"
P0717,Kitchen Appliances,Home & Garden,W5,Seattle,355.80322927998157,108,6,2023,0,0,"Competitor Activity, Local Event"
P1061,Kitchen Appliances,Home & Garden,W3,Chicago,358.09001630391543,129,3,2024,0,0,"Product Launch, Price Discount"
P1202,T-shirt,Clothing,W1,New York,161.76988412231978,83,7,2024,1,0,"Weather Impact, Seasonal Demand, Competitor Activity"
P0454,Fitness Tracker,Sports Equipment,W2,Los Angeles,211.11974823061513,51,12,2022,1,0,"Product Launch, Price Discount, Weather Impact"
P0302,Fitness Tracker,Sports Equipment,W3,Chicago,254.06351216101064,109,8,2022,0,0,"Marketing Campaign, Competitor Activity, Holiday Season"
P0866,T-shirt,Clothing,W4,Miami,172.419219674457,82,10,2023,0,1,Weather Impact
P1285,Kitchen Appliances,Home & Garden,W1,New York,302.12539720616536,66,9,2024,0,1,"Competitor Activity, Seasonal Demand, Marketing Campaign"
P0593,Laptop,Electronics,W5,Seattle,469.1334566647726,129,3,2023,0,0,"Seasonal Demand, Competitor Activity"
P0787,Jeans,Clothing,W4,Miami,192.0681133410912,75,8,2023,1,0,"Weather Impact, Price Discount"
P1182,Fitness Tracker,Sports Equipment,W3,Chicago,263.26218931339486,134,6,2024,0,0,Seasonal Demand
P0316,Garden Tools,Home & Garden,W5,Seattle,289.0743533297124,61,8,2022,0,0,"Marketing Campaign, Price Discount, Holiday Season"
P0134,Fitness Tracker,Sports Equipment,W2,Los Angeles,294.2909703912519,105,4,2022,0,0,"Seasonal Demand, Local Event"
P0702,Fitness Tracker,Sports Equipment,W3,Chicago,233.66042781939205,90,6,2023,0,1,Seasonal Demand
P0651,Jeans,Clothing,W2,Los Angeles,202.96852334548385,136,5,2023,0,0,"Marketing Campaign, Local Event"
P0722,T-shirt,Clothing,W1,New York,165.31970138934219,104,7,2023,0,0,"Weather Impact, Holiday Season"
P0646,Fitness Tracker,Sports Equipment,W1,New York,259.3592453554049,120,5,2023,1,0,"Price Discount, Local Event"
P0495,Yoga Mat,Sports Equipment,W2,Los Angeles,235.33522280260527,94,1,2023,1,0,Local Event
P0733,Kitchen Appliances,Home & Garden,W2,Los Angeles,302.7678509722943,52,7,2023,0,0,"Seasonal Demand, Weather Impact, Product Launch"
P1122,T-shirt,Clothing,W1,New York,228.97020938123603,96,5,2024,0,1,"Weather Impact, Product Launch"
P0737,Laptop,Electronics,W3,Chicago,563.3198878943155,69,7,2023,1,0,"Seasonal Demand, Weather Impact"
P0328,Smartphone,Electronics,W2,Los Angeles,483.920012485558,75,9,2022,0,1,"Holiday Season, Seasonal Demand, Price Discount"
P0289,Laptop,Electronics,W2,Los Angeles,518.1666521138021,63,8,2022,0,0,Product Launch
P0881,Laptop,Electronics,W1,New York,534.3785487197456,98,11,2023,0,0,Competitor Activity
P0850,T-shirt,Clothing,W2,Los Angeles,165.3661181910742,103,10,2023,0,0,Weather Impact
P0875,Jeans,Clothing,W5,Seattle,172.49220778929524,99,10,2023,0,0,"Marketing Campaign, Holiday Season, Price Discount"
P0301,Kitchen Appliances,Home & Garden,W3,Chicago,303.7625557881778,77,8,2022,0,0,Local Event
P1409,Laptop,Electronics,W2,Los Angeles,573.6542561026517,55,12,2024,1,0,Competitor Activity
P0283,Jeans,Clothing,W1,New York,167.51855518726953,69,8,2022,0,0,"Local Event, Price Discount, Seasonal Demand"
P0485,Kitchen Appliances,Home & Garden,W1,New York,348.13896125891864,128,1,2023,1,0,"Weather Impact, Marketing Campaign, Competitor Activity"
P1248,Smartphone,Electronics,W2,Los Angeles,584.1695695631374,75,8,2024,0,0,"Marketing Campaign, Price Discount, Holiday Season"
P0967,Yoga Mat,Sports Equipment,W1,New York,229.7121715623175,103,1,2024,1,0,"Product Launch, Seasonal Demand, Holiday Season"
P0183,Yoga Mat,Sports Equipment,W3,Chicago,287.7339353380981,159,5,2022,0,1,"Marketing Campaign, Local Event, Price Discount"
P0578,T-shirt,Clothing,W3,Chicago,199.36930344636306,110,3,2023,0,1,Price Discount
P0965,Kitchen Appliances,Home & Garden,W1,New York,282.6807259757939,113,1,2024,0,1,"Seasonal Demand, Product Launch, Marketing Campaign"
P1212,Garden Tools,Home & Garden,W2,Los Angeles,259.6348585430003,98,7,2024,0,1,Holiday Season
P0564,Garden Tools,Home & Garden,W1,New York,282.07050705679166,112,3,2023,0,1,"Seasonal Demand, Weather Impact, Product Launch"
P0586,T-shirt,Clothing,W4,Miami,166.0690662486931,122,3,2023,1,0,"Product Launch, Marketing Campaign"
P0785,Laptop,Electronics,W4,Miami,581.6901122667257,80,8,2023,0,0,"Weather Impact, Competitor Activity"
P0751,Yoga Mat,Sports Equipment,W4,Miami,293.9832123613475,95,7,2023,0,0,"Marketing Campaign, Competitor Activity"
P0914,T-shirt,Clothing,W5,Seattle,204.16377446815844,117,11,2023,0,0,Competitor Activity
P1290,T-shirt,Clothing,W2,Los Angeles,191.75386209612768,84,9,2024,1,1,Competitor Activity
P0595,Jeans,Clothing,W5,Seattle,197.91693122102976,142,3,2023,1,0,"Seasonal Demand, Price Discount"
P0436,Garden Tools,Home & Garden,W5,Seattle,248.73156076370321,77,11,2022,1,0,"Price Discount, Marketing Campaign, Weather Impact"
P0658,T-shirt,Clothing,W3,Chicago,211.6733793065281,153,5,2023,1,1,Competitor Activity
P0499,Jeans,Clothing,W3,Chicago,238.89685955836825,142,1,2023,0,1,Seasonal Demand
P0749,Kitchen Appliances,Home & Garden,W4,Miami,314.90855950967904,84,7,2023,1,0,"Holiday Season, Competitor Activity, Price Discount"
P1264,Smartphone,Electronics,W4,Miami,402.32410798162016,85,8,2024,0,0,"Local Event, Marketing Campaign"
P0558,Fitness Tracker,Sports Equipment,W5,Seattle,275.5137255673619,97,2,2023,0,0,Seasonal Demand
P0782,Fitness Tracker,Sports Equipment,W3,Chicago,225.17990589069527,93,8,2023,0,1,Price Discount
P0793,Laptop,Electronics,W5,Seattle,522.2908470869296,76,8,2023,0,0,"Weather Impact, Price Discount, Marketing Campaign"
P0055,Yoga Mat,Sports Equipment,W2,Los Angeles,292.1874235023117,84,2,2022,1,0,Local Event
P0551,Yoga Mat,Sports Equipment,W4,Miami,285.218150031854,140,2,2023,0,1,"Weather Impact, Price Discount"
P1129,Laptop,Electronics,W2,Los Angeles,451.9507567520652,90,5,2024,0,0,Product Launch
P0402,T-shirt,Clothing,W1,New York,200.42018979582855,67,11,2022,0,0,"Competitor Activity, Holiday Season, Price Discount"
P0230,Fitness Tracker,Sports Equipment,W4,Miami,279.48113035416486,92,6,2022,0,1,Local Event
